YEAR,MONTH,DISTRIBUTOR,AREA,RETAILER NAME (R1),ADDRESS R1,REGENCY/DISTRICT,PRODUCT,JENIS PESTISIDA,PACKAGING,VOLUME (L/KG),jenis_pestisida_kode,packaging_kode_angka,regency_kode,product_kode,volume_normalisasi,cluster_hac
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SARANA TANI (H. YAHYA),"Tirtayasa, Serang",SERANG,ADORE 200 SC,Fungisida,250 ML,5.0,3,7,12,1,0.0376344086021505,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LEBAK TANI (BPK BEDOD),"Kresek, Tangerang",TANGERANG,E-TOBAN 500/50 SC,Insektisida,100 ML,10.0,1,3,15,4,0.043010752688172,1
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LEBAK TANI (BPK BEDOD),"Kresek, Tangerang",TANGERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,10.0,1,9,15,4,0.043010752688172,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LEBAK TANI (BPK BEDOD),"Kresek, Tangerang",TANGERANG,ET-PRORICE 400 SC,Herbisida,50 ML,0.3,2,11,15,12,0.0325806451612903,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,MASTANI (SONNY),Serang,SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,12,19,0.0376344086021505,1
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,ADORE 200 SC,Fungisida,100 ML,5.0,3,3,12,1,0.0376344086021505,1
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,ADORE 200 SC,Fungisida,250 ML,10.0,3,7,12,1,0.043010752688172,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,BALTIKO 68/2 WP,Insektisida,100 GR,10.0,1,2,12,3,0.043010752688172,1
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0,1,7,12,7,0.0376344086021505,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,12,19,0.0376344086021505,1
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUTRA TANI (BPK IDIK),Sukabumi,SUKABUMI,ET-TRAZOL 250 SC,Zat Pengatur Tumbuh,250 ML,20.0,4,7,14,14,0.053763440860215,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,TEGUH RIZKY (BPK TEGUH),"Bayah, Lebak",LEBAK,TRAVERSA 20/60 WG,Insektisida,25 GR,2.5,1,6,8,19,0.0349462365591397,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,BALTIKO 68/2 WP,Insektisida,100 GR,5.0,1,2,12,3,0.0376344086021505,1
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,E-TOZEB 80 WP,Fungisida,800 GR,48.0,3,13,12,6,0.0838709677419354,3
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,HERI PUTRA (H. USMAN),"Sobang, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,100 ML,1.0,1,3,9,7,0.0333333333333333,1
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,HERI PUTRA (H. USMAN),"Sobang, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,2.5,1,7,9,7,0.0349462365591397,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LINGGA JAYA (BPK AMARUDIN),"Rajeg, Tangerang",TANGERANG,AVJUNSU 18 EC,Insektisida,1 L,30.0,1,1,15,2,0.064516129032258,1
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUSAKA TANI (KURMANI),"Rau, Serang",SERANG,AVJUNSU 18 EC,Insektisida,500 ML,10.0,1,12,12,2,0.043010752688172,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUSAKA TANI (KURMANI),"Rau, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,10.0,1,1,12,2,0.043010752688172,1
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,20.0,1,1,9,2,0.053763440860215,1
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,9,19,0.0376344086021505,1
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK DEDEN),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.5,1,6,9,19,0.0327956989247311,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0,1,7,9,7,0.0376344086021505,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SALUBI TANI (EKI),"Sawah Luhur, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,10.0,1,1,12,2,0.043010752688172,1
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,KUNDUR TANI (H. HAER),"Carenang, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,10.0,1,1,12,2,0.043010752688172,1
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,KUNDUR TANI (H. HAER),"Carenang, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,10.0,1,9,12,4,0.043010752688172,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,KUNDUR TANI (H. HAER),"Carenang, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.3,1,6,12,19,0.0325806451612903,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,KUNDUR TANI (H. HAER),"Carenang, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,2.5,1,2,12,19,0.0349462365591397,1
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK NURDIN),"Kronjo, Tangerang",TANGERANG,AVJUNSU 18 EC,Insektisida,500 ML,10.0,1,12,15,2,0.043010752688172,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,AVJUNSU 18 EC,Insektisida,250 ML,20.0,1,7,12,2,0.053763440860215,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,AVJUNSU 18 EC,Insektisida,500 ML,30.0,1,12,12,2,0.064516129032258,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,50.0,1,1,12,2,0.086021505376344,1
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,50 ML,10.0,1,11,12,7,0.043010752688172,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,250 ML,15.0,1,7,12,7,0.0483870967741935,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0,1,7,9,7,0.0376344086021505,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0,1,6,9,19,0.0376344086021505,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,PD PRIBUMI (TEH ENOK),"Picung, Pandeglang Selatan",PANDEGLANG,ET-PRORICE 400 SC,Herbisida,50 ML,1.0,2,11,9,12,0.0333333333333333,4
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,PD PRIBUMI (TEH ENOK),"Picung, Pandeglang Selatan",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,9,19,0.0376344086021505,1
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,RIZQUNA TANI (UST. NASORI),"Bojen, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,50.0,1,1,9,2,0.086021505376344,1
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,RIZQUNA TANI (UST. NASORI),"Bojen, Pandeglang",PANDEGLANG,BALTIKO 68/2 WP,Insektisida,100 GR,20.0,1,2,9,3,0.053763440860215,1
2023.0,7.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,RIZQUNA TANI (UST. NASORI),"Bojen, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0,1,7,9,7,0.0376344086021505,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,100 ML,20.0,1,3,12,7,0.053763440860215,1
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,250 ML,10.0,1,7,12,7,0.043010752688172,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA TANIA (SATIBI),"Pontang, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,40.0,1,9,12,4,0.075268817204301,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK DEDEN),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.5,1,6,9,19,0.0327956989247311,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,25.0,3,7,9,1,0.0591397849462365,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,18.5,1,7,9,7,0.0521505376344086,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,500 ML,50.0,1,12,9,2,0.086021505376344,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,BAROKAH TANI (PIAN),"Pulosari, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.3,1,6,9,19,0.0325806451612903,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,UDA RICKY,"Cariu, Bogor",BOGOR,EMARVEL 100/50 SC,Insektisida,100 ML,10.0,1,3,3,7,0.043010752688172,1
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,RAGAM TANI (NUPUS),Cilegon,CILEGON,EMARVEL 100/50 SC,Insektisida,250 ML,2.5,1,7,4,7,0.0349462365591397,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,EKAWATI TANI (BPK WANDI),"Mauk, Tangerang",TANGERANG,AVJUNSU 18 EC,Insektisida,500 ML,40.0,1,12,15,2,0.075268817204301,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,250 ML,10.0,1,7,9,2,0.043010752688172,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,500 ML,10.0,1,12,9,2,0.043010752688172,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,20.0,1,1,9,2,0.053763440860215,1
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0,1,6,9,19,0.0376344086021505,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0,1,2,9,19,0.043010752688172,1
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,ADORE 200 SC,Fungisida,250 ML,25.0,3,7,12,1,0.0591397849462365,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUTRA TANI (BPK YANI),"Ciruas, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0,1,7,12,7,0.0376344086021505,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,INFO KARYA TANI (H. ROYANI),"Menes, Pandeglang",PANDEGLANG,E-TOBAN 500/50 SC,Insektisida,400 ML,200.0,1,9,9,4,0.2473118279569892,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SOPIAN HADI,Tangerang,TANGERANG,E-TOBAN 500/50 SC,Insektisida,100 ML,10.0,1,3,15,4,0.043010752688172,1
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SOPIAN HADI,Tangerang,TANGERANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.3,1,6,15,19,0.0325806451612903,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,DADAN TANI (BPK DADAN),Subang,SUBANG,AVJUNSU 18 EC,Insektisida,1 L,100.0,1,1,13,2,0.1397849462365591,1
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,DADAN TANI (BPK DADAN),Subang,SUBANG,E-TOBAN 500/50 SC,Insektisida,400 ML,200.0,1,9,13,4,0.2473118279569892,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,BALTIKO 68/2 WP,Insektisida,100 GR,20.0,1,2,12,3,0.053763440860215,1
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,AEP TANI (AEF),"Cariu, Bogor",BOGOR,EMARVEL 100/50 SC,Insektisida,50 ML,5.0,1,11,3,7,0.0376344086021505,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,AEP TANI (AEF),"Cariu, Bogor",BOGOR,EMARVEL 100/50 SC,Insektisida,100 ML,5.0,1,3,3,7,0.0376344086021505,1
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ELANG MANDIRI TANI (BPK KANTA),"Leuwisadeng, Bogor",BOGOR,AVJUNSU 18 EC,Insektisida,500 ML,50.0,1,12,3,2,0.086021505376344,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0,1,7,9,7,0.0376344086021505,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,TONI TANI (H. TONI),Rangkas,LEBAK,GERCEP 75 SP,Insektisida,100 GR,10.0,1,2,8,16,0.043010752688172,1
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,5.0,3,7,9,1,0.0376344086021505,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,RAGAM TANI (NUPUS),Cilegon,CILEGON,AVJUNSU 18 EC,Insektisida,1 L,10.0,1,1,4,2,0.043010752688172,1
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,30.0,1,1,12,2,0.064516129032258,1
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,CITRA TANI (BPK ROMLI),"Pabuaran, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,250 ML,5.0,1,7,12,7,0.0376344086021505,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,50 ML,5.0,1,11,9,7,0.0376344086021505,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,100 ML,5.0,1,3,9,7,0.0376344086021505,1
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,E-TOBAN 500/50 SC,Insektisida,400 ML,20.0,1,9,9,4,0.053763440860215,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ZONA TANI (BPK ASEP),Bogor,BOGOR,AVJUNSU 18 EC,Insektisida,1 L,10.0,1,1,3,2,0.043010752688172,1
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUTRA TANI (BPK YANI),"Ciruas, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,30.0,1,9,12,4,0.064516129032258,4
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK DEDEN),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,1.0,1,2,9,19,0.0333333333333333,1
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,100.0,1,1,12,2,0.1397849462365591,1
2023.0,8.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,50.0,1,9,12,4,0.086021505376344,4
2023.0,9.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,RIZQUNA TANI (UST. NASORI),"Bojen, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,10.0,1,7,9,7,0.043010752688172,4
